name,Unnamed: 0,apmw1,apmw2,apmw3,eapmw1,eapmw2,eapmw3,emw1,emw2,emw3,emw4,mw1,mw2,mw3,mw4,peak_snrw1,peak_snrw2,w12,w12_err,w23,w23_err,groupcz,deextrestnuvmag,enuvmag,enuvmag_flag,logmstar,logmgas,logmbary,sfr_nuv,sfr_nuv_err,sfr_wise,sfr_wise_err,sfr_nuv_wise,sfr_nuv_wise_err,sfr_nuv_provisional,sfr_nuv_provisional_err,sfr_nuv_wise_provisional,sfr_nuv_wise_provisional_err
rs0054,55,12.971857,13.046375,,0.008989334,0.03133011,,0.00408173,0.00251353,0.004486085,0.0068435697,13.1435,-999.0,-999.0,-999.0,18.363575,6.603517500000001,-0.074518204,0.044298800000000006,-999.0,0.12377995,4876.800000000001,-17.11,0.038,False,9.120211971256255,9.55925310442284,9.694029446971365,0.28877944070740186,0.010107076377107544,-999.0,-999.0,0.28877944070740186,0.010107076377107544,-999.0,-999.0,-999.0,-999.0
rs0055,56,12.223217,12.090563000000001,8.807526,0.004673958,0.016541958,0.23095798,0.00268459,0.00801992,0.0196972,0.0068435697,12.454,12.4452,9.825,-999.0,83.324104,42.920094,0.13265419,0.034575745,3.2830372000000003,0.2607973,7015.200000000002,-18.811,0.016,False,9.684871543750583,10.032914379460166,10.193893178655241,1.3834589298135078,0.02038740421477176,0.13056241466339052,0.0023686361225106604,1.5140213444768984,0.02052453867197399,-999.0,-999.0,-999.0,-999.0
rs0056,57,13.986225,13.992033,11.147938,0.0010385513,0.0033884047999999996,0.054738999999999996,0.00135517,0.0046072,0.016386,0.0808325,13.3937,13.4797,10.5168,9.526110000000001,27.099090000000004,10.049233000000001,-0.0058078766,0.030208606000000002,2.8440952,0.13193877,7060.100000000002,-17.748,0.034,False,9.204969318776172,9.498953091195716,9.677405816544063,0.5197162198385937,0.01627499515727089,0.0516920187194098,0.0013526277995974448,0.5714082385580035,0.016331107412953808,-999.0,-999.0,-999.0,-999.0
rs0057,58,15.652089000000002,15.748032,,0.002603531,0.011857986000000001,,0.0009489063,0.0168829,0.004486085,0.0215702,0.0,15.1459,0.0,9.28395,10.244351,3.4035902,-0.0959425,0.032363407000000004,-999.0,0.12377995,4973.4,-15.995999999999999,0.174,False,8.380422797948134,8.851760834394822,8.978152611397512,0.10350617764962676,0.01658789200554218,-999.0,-999.0,0.10350617764962676,0.01658789200554218,-999.0,-999.0,-999.0,-999.0
rs0058,59,16.034018,15.821470000000001,,0.0065517426,0.013975143,,0.00866032,0.0290823,0.111054,0.0068435697,15.344000000000001,15.5006,13.1895,-999.0,5.344213,2.7490962000000003,0.2125473,0.033737663,-999.0,0.12377995,4973.1,-15.856,0.096,False,8.240422760510143,8.524594934075258,8.706378484644368,0.09098426078512009,0.008044761699106588,-999.0,-999.0,0.09098426078512009,0.008044761699106588,-999.0,-999.0,-999.0,-999.0
rs1317,60,15.055714000000002,15.000029999999999,12.587839,0.0036344528,0.01000309,0.37404966,0.00785828,0.00251353,0.0343838,0.049896499999999996,15.1571,-999.0,11.652000000000001,9.16056,10.795439,4.355996,0.05568409,0.03183192,2.4121904,0.39295447,7109.36032858097,-16.54,0.068,False,9.08509417489806,8.692894842372683,9.232870161472183,0.17083083786115058,0.010699189106571317,-999.0,-999.0,0.17083083786115058,0.010699189106571317,-999.0,-999.0,-999.0,-999.0
rs0059,61,,,,,,,0.0009489063,0.00251353,0.004486085,0.0068435697,-999.0,0.0,-999.0,0.0,4.291389499999999,0.5649217,-999.0,0.030087855,-999.0,0.12377995,7035.200000000002,-16.412,0.17,False,8.644914901947143,9.324358232298529,9.406855503949071,0.15183303419197675,0.023773376718506076,-999.0,-999.0,0.15183303419197675,0.023773376718506076,-999.0,-999.0,-999.0,-999.0
rs0060,62,15.915388,15.733026500000001,13.45204,0.001897335,0.0049915314,0.17851925,0.00602436,0.014798599999999999,0.05909249999999999,0.037208099999999994,15.6144,15.3703,13.262,10.1169,13.179363,4.9667010000000005,0.18236159999999998,0.030471547999999998,2.2809868,0.21516049,6194.300000000001,-16.06,0.115,False,8.603088417776585,8.683294906048701,8.946070621645614,0.10979088123233618,0.011628930937723854,0.009620643146712635,0.00028151600670406644,0.11941152437904883,0.0116323379428377,-999.0,-999.0,-999.0,-999.0
rs1318,63,10.804975,10.626414,6.8238144,0.00024318695,0.00036621094,0.0021305084,0.0009489063,0.00251353,0.004486085,0.0068435697,0.0,10.4972,6.61442,4.50511,262.10336,178.83917,0.17856026,0.030087855,3.8026,0.12377995,7109.36032858097,-20.303,0.023,False,10.405071553929151,9.030692911887853,10.42303513506524,5.467216484777288,0.11581632683777945,-999.0,-999.0,5.467216484777288,0.11581632683777945,-999.0,-999.0,-999.0,-999.0
rs1319,64,10.687218,10.738218,9.767308,0.00019836426,0.00031757355,0.021888732999999997,0.0009489063,0.00251353,0.004486085,0.0068435697,10.49,10.5202,-999.0,-999.0,349.4062,207.21483,-0.051000595,0.030087855,0.9709101000000001,0.12377995,7109.36032858097,-16.112000000000002,0.212,False,10.925059858865609,9.705343754966416,10.950486719948355,0.11517713488667324,0.022489397045955838,-999.0,-999.0,0.11517713488667324,0.022489397045955838,-999.0,-999.0,-999.0,-999.0
rs0062,65,15.128754,15.126488,12.472935000000001,0.0010175705,0.0029768944,0.06356239,0.00158834,0.00774288,0.0154018,0.0264862,14.0507,14.2484,11.2318,9.32033,24.564203,9.247727000000001,0.0022659302,0.030164503999999998,2.653553,0.13582724,5035.100000000001,-16.61,0.086,False,8.680558083452231,9.115451930819713,9.251338640199979,0.18220750904921698,0.014432461319389705,0.01948888543407535,0.0002828269593989081,0.20169639448329232,0.014435232274703544,-999.0,-999.0,-999.0,-999.0
rs0063,66,12.022022,12.024361,10.641996,0.0006580353,0.0014572144,0.08644009,0.0009489063,0.00289726,0.004486085,0.0068435697,11.745,11.7862,-999.0,-999.0,103.25364,52.831036,-0.0023384094,0.030087855,1.3823643,0.14789864,4900.500000000001,-16.912,0.061,False,9.940263559053392,9.513010082317981,10.078216249113535,0.24063914228157876,0.013519847284125882,-999.0,-999.0,0.24063914228157876,0.013519847284125882,-999.0,-999.0,-999.0,-999.0
rs0064,67,11.162638000000001,11.045631,7.5767784,0.00051498413,0.00088500977,0.007220268199999999,0.0009489063,0.00251353,0.004486085,0.0068435697,0.0,10.8632,7.263310000000001,5.52842,168.04959,100.41167,0.11700630000000001,0.030087855,3.4688529999999997,0.12377995,5143.8,-19.698,0.016,False,9.880795767451254,9.871723809848325,10.177313471846626,3.131599903020711,0.04614896162506946,-999.0,-999.0,3.131599903020711,0.04614896162506946,-999.0,-999.0,-999.0,-999.0
rs0065,68,14.4634495,14.657798999999999,12.060085,0.0027718544,0.012115955,0.29620552,0.00482225,0.06727269999999999,0.004486085,0.0068435697,14.3698,15.7976,-999.0,0.0,13.640432999999998,4.1522737,-0.19434929,0.032472752,2.5977135,0.31981948,5195.9000000000015,-17.215,0.02,False,8.68090993127282,8.87727460372094,9.091127192167235,0.31810190572658703,0.005859653649432302,-999.0,-999.0,0.31810190572658703,0.005859653649432302,-999.0,-999.0,-999.0,-999.0
rs0066,69,15.046624,15.108017000000002,,0.0020866394,0.007431984,,0.00223351,0.00758553,0.004486085,0.0269375,14.148,14.2657,0.0,10.2156,21.915426,8.361203,-0.061392784000000006,0.030977225,-999.0,0.12377995,5134.0,-15.873,0.08900000000000001,False,8.080774127312214,9.109114186979589,9.148005575805017,0.09242006528022288,0.007575860300036902,0.009375452386262213,0.0002326082961479574,0.10179551766648509,0.007579430447277161,-999.0,-999.0,-999.0,-999.0
rs0067,70,15.595512,15.601056,12.375102,0.0031948090000000003,0.010375977,0.14307022,0.0081501,0.023487099999999997,0.026131599999999998,0.0068435697,15.2888,15.3061,11.7263,0.0,10.453000999999999,3.5610042,-0.005543709,0.031904037999999996,3.225954,0.18702072,6836.0,-15.899000000000001,0.15,False,8.484483085061221,8.555052105776673,8.822229372348103,0.09465995004546382,0.013077755392694778,0.021519004056625685,0.0005179213919014424,0.1161789541020895,0.01308800705529098,-999.0,-999.0,-999.0,-999.0
rs0068,71,15.345963000000001,15.512564999999999,12.46033,0.004716873,0.018512726,0.34759045,0.00769901,0.024577099999999998,0.004486085,0.0068435697,15.3073,15.4767,0.0,0.0,11.164483,3.0889409,-0.16660213,0.035566416000000003,3.0522346000000002,0.36818725,6730.800000000002,-15.946,0.096,False,8.764254465846081,9.035571972828604,9.221794947914344,0.09884763226281118,0.008740035245802497,-999.0,-999.0,0.09884763226281118,0.008740035245802497,-999.0,-999.0,-999.0,-999.0
rs0069,72,13.953268,13.981268,,0.0011730194,0.003317833,,0.0009489063,0.00251353,0.004486085,0.0068435697,12.1724,12.4329,0.0,-999.0,78.73652,36.295418,-0.027999878,0.030205695,-999.0,0.12377995,5346.0,-15.886,0.099,False,8.301238005491733,8.870263414983889,8.973984427419122,0.093533302960092,0.008528588208138397,-999.0,-999.0,0.093533302960092,0.008528588208138397,-999.0,-999.0,-999.0,-999.0
rs0070,73,15.688116,15.749456,14.105843,0.0021867752,0.0068359375,0.47974014,0.00480843,0.0323248,0.004486085,0.0809317,15.0384,15.6103,-999.0,10.627,11.419410000000001,3.7660882000000004,-0.061340332000000004,0.030846587999999998,1.6436137999999998,0.4945678,5695.5,-16.3,0.075,False,8.422001107652813,9.264991788878614,9.323247715601081,0.1369513352634209,0.009460263091295495,0.007899220124178407,0.0005888145854603664,0.1448505553875993,0.009478569531979952,-999.0,-999.0,-999.0,-999.0
rs0071,74,14.496541,14.562176999999998,12.556361,0.0011377335,0.0029382706,0.10885906,0.0009489063,0.00618744,0.03758619999999999,0.0290623,0.0,13.9246,11.9129,8.74651,26.484821000000004,9.907158,-0.06563568,0.030165011000000002,2.0058154999999998,0.16204606,7051.002581391406,-13.552,2.427,False,9.403969243218896,8.024792467843344,9.421739436176985,0.010898488516941054,0.02436193203717322,-999.0,-999.0,0.010898488516941054,0.02436193203717322,-999.0,-999.0,-999.0,-999.0
rs1320,75,12.691172,12.789003,12.81672,0.0004959106400000001,0.0009002685499999999,0.21299458,0.0009489063,0.00251353,0.0322094,0.0068435697,0.0,0.0,11.9288,-999.0,149.14536999999999,71.66798399999999,-0.097831726,0.030087855,-0.027716637000000002,0.24447392,7051.002581391406,-15.958,0.637,False,10.225081079998642,8.848526264108369,10.242956696579148,0.09994619637520502,0.05863830165375081,-999.0,-999.0,0.09994619637520502,0.05863830165375081,-999.0,-999.0,-999.0,-999.0
rs0072,76,14.442203,14.579422000000001,inf,0.0006303787,0.0017099379999999998,,0.0009489063,0.00251353,0.004486085,0.0068435697,12.8644,12.3497,0.0,-999.0,50.8601,20.379732,-0.13721943,0.030087855,-999.0,0.12377995,7051.002581391406,-14.72,0.754,False,9.424473745984386,8.053519524538848,9.442576607060388,0.03195701974105802,0.02219286119331865,-999.0,-999.0,0.03195701974105802,0.02219286119331865,-999.0,-999.0,-999.0,-999.0
rs0073,77,15.284927,15.260710000000001,12.671421,0.008361816,0.027488707999999997,0.8034954000000001,0.0227051,0.09894560000000001,0.004486085,0.040617,15.9047,16.3249,0.0,9.22332,11.172231,3.9127059999999996,0.024217606000000003,0.04153973,2.5892887000000004,0.81287175,7051.002581391406,-13.770999999999999,2.387,False,8.865124330361628,8.296377010048085,8.968904437311746,0.013334178695460233,0.02931530182615048,0.04410565248220666,0.0016499765587801025,0.05743983117766689,0.02936169858510957,-999.0,-999.0,-999.0,-999.0
rs0074,78,13.863295,-999.0,-999.0,0.0014619827,0.05057335,-999.0,0.00110245,0.00251353,0.016653099999999997,0.0068435697,12.7661,0.0,10.51,-999.0,58.653034,6.9921894,-999.0,0.030087855,-999.0,0.12377995,7051.002581391406,-13.939,0.8859999999999999,False,9.204795025747233,8.556353418230357,9.292816546349847,0.015565614517569975,0.012702104251593328,-999.0,-999.0,0.015565614517569975,0.012702104251593328,-999.0,-999.0,-999.0,-999.0
rs0075,79,13.082699,13.081978,,0.00057172775,0.0015683174,,0.00101805,0.00251353,0.004486085,0.0068435697,13.0966,0.0,-999.0,-999.0,65.99555,28.380915,0.0007209778,0.030087855,-999.0,0.12377995,7051.002581391406,-14.890999999999998,2.6239999999999997,False,9.98452471293114,8.605439292919051,10.002298568838706,0.03740815344670315,0.09040777512436024,-999.0,-999.0,0.03740815344670315,0.09040777512436024,-999.0,-999.0,-999.0,-999.0
rs0077,80,11.142355,11.0524,7.34589,0.0016603470000000002,0.0039625170000000005,0.03181076,0.0009489063,0.00251353,0.004486085,0.0068435697,11.1111,11.0796,7.210389999999999,5.35562,155.13826,74.969376,0.08995533,0.030306077,3.7065096,0.124207996,5154.899999999999,-19.000999999999998,0.015,False,9.860820534649662,10.091291079981877,10.292197914016299,1.6480343935744464,0.022768436564316073,0.8071509479639313,0.003078312605246511,2.4551853415383778,0.022975589482729375,-999.0,-999.0,-999.0,-999.0
rs0078,81,14.684564000000002,14.951893,13.346701000000001,0.003121376,0.012891768999999999,1.2281532,0.00390625,0.0628376,0.004486085,0.0068435697,14.1555,15.7844,0.0,-999.0,13.391467,4.414149,-0.26732922,0.032801535,1.6051921999999998,1.2340691000000001,5253.000000000001,-15.390999999999998,0.049,False,8.841034660102173,8.841117923042871,9.142106289231899,0.05928792774022034,0.002675703772739139,-999.0,-999.0,0.05928792774022034,0.002675703772739139,-999.0,-999.0,-999.0,-999.0
rs0080,82,-999.0,10.216211,9.351282000000001,-999.0,-999.0,0.06807518,0.0009489063,0.00251353,0.0184498,0.0068435697,0.0,10.1418,10.0733,-999.0,-999.0,-999.0,-999.0,0.030087855,0.8649292,0.13796689,5248.5,-16.49,0.132,False,10.781025340458289,8.754313619907759,10.785090135089115,0.1631421836212282,0.01983425453036217,-999.0,-999.0,0.1631421836212282,0.01983425453036217,-999.0,-999.0,-999.0,-999.0
rs0081,83,15.628063000000001,15.857543,13.159108999999999,0.0011382103,0.004137516,0.08882141,0.00278473,0.01124,0.0114241,0.0322425,14.7969,15.033,11.0741,9.76095,16.370398,4.958689,-0.22947979,0.030305356000000002,2.6984339,0.14935315,6960.500000000003,-16.555,0.085,False,8.604752999827758,8.978450254505713,9.131643971424838,0.17320733154235585,0.013560037066628023,0.03343749566786397,0.000443944163506463,0.20664482721021982,0.013567302298859467,-999.0,-999.0,-999.0,-999.0
rs0082,84,15.231464,14.940482999999999,16.015863,0.0020503998,0.0046691895,,0.00707054,0.00251353,0.004486085,0.0068435697,15.3974,0.0,0.0,-999.0,12.501942999999999,5.4687795999999995,0.2909813,0.030430337000000002,-999.0,0.12377995,6965.6,-16.581,0.054000000000000006,False,8.68476399231783,9.076405869044624,9.224342710204334,0.17740516955484256,0.008823394774880547,-999.0,-999.0,0.17740516955484256,0.008823394774880547,-999.0,-999.0,-999.0,-999.0
rs0083,85,15.046006,14.614044,12.297442,0.030261517,0.06921911,,0.0175614,0.00251353,0.13204100000000002,0.0068435697,15.2561,0.0,12.585,-999.0,10.031564,4.0769577,0.431962,0.081283726,-999.0,0.12377995,5037.500000000001,-16.691,0.518,False,8.68056333694973,9.749201684539003,9.784783932036385,0.19632078002997905,0.0936637864795012,-999.0,-999.0,0.19632078002997905,0.0936637864795012,-999.0,-999.0,-999.0,-999.0
rs0084,86,14.749666,14.851929,12.467185,0.0016708373999999998,0.0050525665,0.15668106,0.0027914000000000003,0.013688999999999998,0.0249472,0.0068435697,14.097000000000001,14.2123,11.0356,-999.0,17.101511,6.036754599999999,-0.1022625,0.030468347000000003,2.3847437,0.19741957,6732.000000000001,-16.002,0.038,False,9.18425714563647,8.744006825315656,9.318711208652037,0.10407975732518379,0.003642717965030978,0.03942632285394025,0.0009059073071261641,0.14350608017912403,0.0037536731639640666,-999.0,-999.0,-999.0,-999.0
rs0085,87,13.064145,13.105411,10.21037,0.0029287338,0.010205269,0.19370937,0.00302792,0.0110855,0.033576,0.0223131,13.15,13.3437,10.9187,7.96177,40.806087,15.740812,-0.041265487999999996,0.03182334,2.8950405,0.22809531,4716.3,-17.342,0.023,False,9.159859233746726,9.417869926198824,9.608779509031477,0.35757427844557027,0.007574775869319234,0.04230979486549508,0.0007287185359807171,0.39988407331106535,0.007609747707716915,-999.0,-999.0,-999.0,-999.0
rs0086,88,15.06955,,,0.036470413,,,0.0009489063,0.00251353,0.004486085,0.0068435697,-999.0,-999.0,-999.0,0.0,9.562408999999999,3.0570242000000003,-999.0,0.030087855,-999.0,0.12377995,6831.999999999999,-16.656,0.124,False,8.964474866827699,9.572037010742868,9.667852155724852,0.19009306402696408,0.021710190593298515,-999.0,-999.0,0.19009306402696408,0.021710190593298515,-999.0,-999.0,-999.0,-999.0
rs0088,89,13.68374,13.564585999999998,10.404699,0.0013809204,0.0036230087,0.044848442,0.00179672,0.00526524,0.00649643,0.00741911,13.2777,13.2392,9.79424,7.43182,28.049362,12.167425999999999,0.11915398,0.030249513999999998,3.1598864,0.12815814,4653.117002151526,-17.749000000000002,0.03,False,8.699465780546833,9.515671855160289,9.577382172574872,0.5201951166730358,0.0143735222531956,0.07955535252306753,0.00038474703168510426,0.5997504691961033,0.014378670739727633,-999.0,-999.0,-999.0,-999.0
rs0087,90,10.904225,10.663191000000001,6.6987953,0.00042724610000000003,0.00053596497,0.0024433135999999997,0.0009489063,0.00251353,0.004486085,0.0068435697,0.0,10.4358,6.29737,3.90555,119.83856000000002,85.67054,0.24103451,0.030087855,3.9643955,0.12377995,4653.117002151526,-20.171,0.016,False,9.699709048050892,9.722782583558494,10.012429027045899,4.841347662704611,0.07134473573212943,-999.0,-999.0,4.841347662704611,0.07134473573212943,-999.0,-999.0,-999.0,-999.0
rs0089,91,11.383847,11.290353999999999,7.839322999999999,0.00070667267,0.0016222,0.014499663999999999,0.0009489063,0.00251353,0.004486085,0.00747824,11.3012,11.4833,7.75904,6.20702,124.88238500000001,66.97443,0.09349346,0.030087855,3.4510307,0.12377995,4653.117002151526,-19.305999999999997,0.1,False,9.859870068883534,9.758907210364194,10.113345976974156,2.182560398839988,0.20102124155712425,0.3470811091567366,0.0013287964584359972,2.529641507996725,0.2010256333336514,-999.0,-999.0,-999.0,-999.0
rs0090,92,14.786095000000001,14.772696,12.267292,0.0025959015,0.0076875687,0.23956871,0.00466919,0.0180016,0.0442028,0.0789051,14.4159,14.5476,11.9703,9.987860000000001,16.98869,5.9871669999999995,0.013399123999999998,0.031077925,2.5054035,0.26805273,4653.117002151526,-16.528,0.043,False,8.439841051556796,9.520521376510537,9.555168352537478,0.1689531413147017,0.006691298535218893,0.008731121572087408,0.0003813281889955924,0.17768426288678912,0.006702155420097713,-999.0,-999.0,-999.0,-999.0
rs0091,93,12.050443,12.07134,11.3875475,0.0010118484,0.0024528503,0.38010883,0.0009489063,0.00489521,0.004486085,0.0068435697,11.9887,12.1685,-999.0,0.0,87.46955,41.466084,-0.020896912,0.03011711,0.6837920999999999,0.39860854,6888.9,-15.489,0.213,False,10.30459753408672,8.910340968884094,10.321773123478014,0.06488828127276268,0.012729799237170542,-999.0,-999.0,0.06488828127276268,0.012729799237170542,-999.0,-999.0,-999.0,-999.0
rs0092,94,13.73523,13.78134,11.085367,0.0015859604000000001,0.004796982,0.100357056,0.00259972,0.0391121,0.110394,0.185673,13.6087,15.0091,12.3948,10.4819,32.316807,12.490256,-0.046109199999999996,0.030422464,2.6959724,0.15650736,6792.500000000001,-17.195999999999998,0.032,False,9.38438826631262,9.15709943090685,9.586476194036353,0.31258365926522524,0.009212806068961774,0.012841619516287445,0.002196060157152815,0.3254252787815127,0.009470927931207847,-999.0,-999.0,-999.0,-999.0
rs0093,95,12.808128,12.759166,9.622246,0.0016889572000000001,0.003950119,0.055599213,0.00144577,0.0042305,0.010453200000000001,0.034276999999999995,12.6313,12.6483,9.66646,8.325380000000001,55.6299,24.469439,0.048962593,0.03030604,3.13692,0.13231355,5304.799999999998,-17.807000000000002,0.042,False,9.381147841461447,9.637717677534702,9.829140316038501,0.5487395603147798,0.02122712812948426,0.07173932935486178,0.0009924138929378863,0.6204788896696416,0.02125031420851085,-999.0,-999.0,-999.0,-999.0
